time, nthreads, ndatablocks, radius, nrows, ncols, padding, niters
0.00174308, 0, 0, 10000
0.00244999, 0, 0, 10000
0.00225091, 0, 0, 10000
0.00244188, 0, 0, 10000
0.001019, 0, 0, 10000
0.004032, p1, 0, 10000
0.004120, p1, 0, 10000
0.003729, p1, 0, 10000
0.002444, p1, 0, 10000
0.003424, p1, 0, 10000
0.002704, p2, 0, 10000
0.001286, p2, 0, 10000
0.002207, p2, 0, 10000
0.001793, p2, 0, 10000
0.001804, p2, 0, 10000
0.002022, p3, 0, 10000
0.002010, p3, 0, 10000
0.001421, p3, 0, 10000
0.001155, p3, 0, 10000
0.001163, p3, 0, 10000
0.001137, p4, 0, 10000
0.001002, p4, 0, 10000
0.001015, p4, 0, 10000
0.001181, p4, 0, 10000
0.001473, p4, 0, 10000
0.0117822, 1, 100, 10000
0.020185, 1, 100, 10000
0.0189929, 1, 100, 10000
0.0188692, 1, 100, 10000
0.0162809, 1, 100, 10000
0.0107381, 2, 100, 10000
0.012094, 2, 100, 10000
0.00677204, 2, 100, 10000
0.011476, 2, 100, 10000
0.00684905, 2, 100, 10000
0.00509191, 3, 100, 10000
0.00658393, 3, 100, 10000
0.005054, 3, 100, 10000
0.0046041, 3, 100, 10000
0.0047071, 3, 100, 10000
0.00555897, 4, 100, 10000
0.00384188, 4, 100, 10000
0.00373602, 4, 100, 10000
0.00372314, 4, 100, 10000
0.00370598, 4, 100, 10000
