time, nthreads, ndatablocks, radius, nrows, ncols, padding, niters
0.085706, seq, 0, 10000
0.0855839, seq, 0, 10000
0.085618, seq, 0, 10000
0.0854869, seq, 0, 10000
0.085392, seq, 0, 10000
0.0856321, seq, 0, 10000
0.0855491, seq, 0, 10000
0.0856621, seq, 0, 10000
0.0855091, seq, 0, 10000
0.0856049, seq, 0, 10000
0.08566, seq, 0, 10000
0.085381, seq, 0, 10000
0.0854981, seq, 0, 10000
0.085521, seq, 0, 10000
0.0855918, seq, 0, 10000
0.085351, seq, 0, 10000
0.0854621, seq, 0, 10000
0.0856419, seq, 0, 10000
0.0855319, seq, 0, 10000
0.0856869, seq, 0, 10000
0.085427, seq, 0, 10000
0.085485, seq, 0, 10000
0.085587, seq, 0, 10000
0.0855081, seq, 0, 10000
0.0856609, seq, 0, 10000
0.0855041, seq, 0, 10000
0.0856211, seq, 0, 10000
0.085562, seq, 0, 10000
0.0854838, seq, 0, 10000
0.085495, seq, 0, 10000
0.0855091, seq, 0, 10000
0.085433, seq, 0, 10000
0.0854681, seq, 0, 10000
0.0856061, seq, 0, 10000
0.0857902, seq, 0, 10000
0.085464, seq, 0, 10000
0.0855658, seq, 0, 10000
0.085458, seq, 0, 10000
0.0854208, seq, 0, 10000
0.0855811, seq, 0, 10000
0.0855269, seq, 0, 10000
0.085597, seq, 0, 10000
0.085593, seq, 0, 10000
0.0853651, seq, 0, 10000
0.0855379, seq, 0, 10000
0.085582, seq, 0, 10000
0.085506, seq, 0, 10000
0.085542, seq, 0, 10000
0.0856979, seq, 0, 10000
0.085568, seq, 0, 10000
0.0857501, seq, 0, 10000
0.0855761, seq, 0, 10000
0.0855, seq, 0, 10000
0.085608, seq, 0, 10000
0.0856092, seq, 0, 10000
0.0856071, seq, 0, 10000
0.0855801, seq, 0, 10000
0.085499, seq, 0, 10000
0.085479, seq, 0, 10000
0.0856531, seq, 0, 10000
0.0855269, seq, 0, 10000
0.0853469, seq, 0, 10000
0.0857151, seq, 0, 10000
0.085484, seq, 0, 10000
0.202626, 1, 100, 10000
0.202594, 1, 100, 10000
0.202773, 1, 100, 10000
0.202466, 1, 100, 10000
0.202586, 1, 100, 10000
0.102262, 2, 100, 10000
0.102324, 2, 100, 10000
0.102134, 2, 100, 10000
0.102537, 2, 100, 10000
0.1023, 2, 100, 10000
0.053139, 4, 100, 10000
0.0524168, 4, 100, 10000
0.053139, 4, 100, 10000
0.0530491, 4, 100, 10000
0.0519931, 4, 100, 10000
0.0285969, 8, 100, 10000
0.029386, 8, 100, 10000
0.0274229, 8, 100, 10000
0.0277519, 8, 100, 10000
0.0272641, 8, 100, 10000
0.0175688, 16, 100, 10000
0.0174179, 16, 100, 10000
0.017338, 16, 100, 10000
0.017087, 16, 100, 10000
0.016968, 16, 100, 10000
0.015168, 32, 100, 10000
0.0155289, 32, 100, 10000
0.0168362, 32, 100, 10000
0.0152831, 32, 100, 10000
0.0147851, 32, 100, 10000
0.0354111, 64, 100, 10000
0.029973, 64, 100, 10000
0.0345051, 64, 100, 10000
0.0339081, 64, 100, 10000
0.030143, 64, 100, 10000
