time, nthreads, ndatablocks, radius, nrows, ncols, padding, niters
0.0203362, 1, 100, 10000
0.020149, 1, 100, 10000
0.0140741, 1, 100, 10000
0.0173881, 1, 100, 10000
0.0132868, 1, 100, 10000
0.0571311, 1, 100, 40000
0.0571501, 1, 100, 40000
0.0517099, 1, 100, 40000
0.056463, 1, 100, 40000
0.0527461, 1, 100, 40000
0.114507, 1, 100, 90000
0.11021, 1, 100, 90000
0.115016, 1, 100, 90000
0.114682, 1, 100, 90000
0.114453, 1, 100, 90000
0.198411, 1, 100, 160000
0.194399, 1, 100, 160000
0.197572, 1, 100, 160000
0.194888, 1, 100, 160000
0.197624, 1, 100, 160000
0.306807, 1, 100, 250000
0.305972, 1, 100, 250000
0.309109, 1, 100, 250000
0.308783, 1, 100, 250000
0.314822, 1, 100, 250000
0.0123539, 2, 100, 10000
0.0083909, 2, 100, 10000
0.014981, 2, 100, 10000
0.00898504, 2, 100, 10000
0.0124171, 2, 100, 10000
0.0344582, 2, 100, 40000
0.035244, 2, 100, 40000
0.031508, 2, 100, 40000
0.0349631, 2, 100, 40000
0.0348251, 2, 100, 40000
0.0775459, 2, 100, 90000
0.0738399, 2, 100, 90000
0.0651181, 2, 100, 90000
0.0708599, 2, 100, 90000
0.074244, 2, 100, 90000
0.112087, 2, 100, 160000
0.124649, 2, 100, 160000
0.110659, 2, 100, 160000
0.118977, 2, 100, 160000
0.116597, 2, 100, 160000
0.177842, 2, 100, 250000
0.171627, 2, 100, 250000
0.191596, 2, 100, 250000
0.170411, 2, 100, 250000
0.17998, 2, 100, 250000
0.00592089, 4, 100, 10000
0.00500894, 4, 100, 10000
0.00454998, 4, 100, 10000
0.00538301, 4, 100, 10000
0.00453901, 4, 100, 10000
0.0178211, 4, 100, 40000
0.0174642, 4, 100, 40000
0.0174251, 4, 100, 40000
0.0174811, 4, 100, 40000
0.017498, 4, 100, 40000
0.040643, 4, 100, 90000
0.0393698, 4, 100, 90000
0.038826, 4, 100, 90000
0.0392048, 4, 100, 90000
0.0390341, 4, 100, 90000
0.07024, 4, 100, 160000
0.0703981, 4, 100, 160000
0.068819, 4, 100, 160000
0.068851, 4, 100, 160000
0.070178, 4, 100, 160000
0.109546, 4, 100, 250000
0.10806, 4, 100, 250000
0.108139, 4, 100, 250000
0.107524, 4, 100, 250000
0.107417, 4, 100, 250000
0.00479698, 8, 100, 10000
0.00523305, 8, 100, 10000
0.00466704, 8, 100, 10000
0.00465798, 8, 100, 10000
0.00475788, 8, 100, 10000
0.019022, 8, 100, 40000
0.0175381, 8, 100, 40000
0.0181501, 8, 100, 40000
0.017632, 8, 100, 40000
0.0176029, 8, 100, 40000
0.040565, 8, 100, 90000
0.038954, 8, 100, 90000
0.0390592, 8, 100, 90000
0.0390038, 8, 100, 90000
0.039011, 8, 100, 90000
0.0697951, 8, 100, 160000
0.0742099, 8, 100, 160000
0.0690958, 8, 100, 160000
0.07163, 8, 100, 160000
0.069206, 8, 100, 160000
0.107593, 8, 100, 250000
0.10819, 8, 100, 250000
0.118382, 8, 100, 250000
0.121895, 8, 100, 250000
0.10942, 8, 100, 250000
0.00487399, 16, 100, 10000
0.00507593, 16, 100, 10000
0.00509501, 16, 100, 10000
0.00485802, 16, 100, 10000
0.00482082, 16, 100, 10000
0.0195019, 16, 100, 40000
0.0178161, 16, 100, 40000
0.0179319, 16, 100, 40000
0.0178351, 16, 100, 40000
0.0177388, 16, 100, 40000
0.0395138, 16, 100, 90000
0.039746, 16, 100, 90000
0.0395629, 16, 100, 90000
0.0395451, 16, 100, 90000
0.039397, 16, 100, 90000
0.0695531, 16, 100, 160000
0.0714281, 16, 100, 160000
0.069241, 16, 100, 160000
0.0694001, 16, 100, 160000
0.069253, 16, 100, 160000
0.109033, 16, 100, 250000
0.114941, 16, 100, 250000
0.109014, 16, 100, 250000
0.107998, 16, 100, 250000
0.108426, 16, 100, 250000
0.00613189, 32, 100, 10000
0.00903201, 32, 100, 10000
0.00539708, 32, 100, 10000
0.00550008, 32, 100, 10000
0.00569892, 32, 100, 10000
0.018997, 32, 100, 40000
0.0184011, 32, 100, 40000
0.0184789, 32, 100, 40000
0.018657, 32, 100, 40000
0.01841, 32, 100, 40000
0.040894, 32, 100, 90000
0.0402379, 32, 100, 90000
0.039983, 32, 100, 90000
0.0418971, 32, 100, 90000
0.039818, 32, 100, 90000
0.071049, 32, 100, 160000
0.070627, 32, 100, 160000
0.0701189, 32, 100, 160000
0.0709271, 32, 100, 160000
0.0703249, 32, 100, 160000
0.109797, 32, 100, 250000
0.109065, 32, 100, 250000
0.108598, 32, 100, 250000
0.142636, 32, 100, 250000
0.14938, 32, 100, 250000
0.00752401, 64, 100, 10000
0.00980592, 64, 100, 10000
0.00673103, 64, 100, 10000
0.00691319, 64, 100, 10000
0.00710201, 64, 100, 10000
0.019872, 64, 100, 40000
0.0201309, 64, 100, 40000
0.0195909, 64, 100, 40000
0.0196469, 64, 100, 40000
0.019917, 64, 100, 40000
0.044008, 64, 100, 90000
0.041213, 64, 100, 90000
0.0414481, 64, 100, 90000
0.041595, 64, 100, 90000
0.0420241, 64, 100, 90000
0.0733659, 64, 100, 160000
0.0713201, 64, 100, 160000
0.071084, 64, 100, 160000
0.071769, 64, 100, 160000
0.0711529, 64, 100, 160000
0.110572, 64, 100, 250000
0.117168, 64, 100, 250000
0.110556, 64, 100, 250000
0.112456, 64, 100, 250000
0.110519, 64, 100, 250000
