time, nthreads, ndatablocks, radius, nrows, ncols, padding, niters
0.00370002, 0, 0, 2500
0.0036149, 0, 0, 2500
0.00373793, 0, 0, 2500
0.003654, 0, 0, 2500
0.00360298, 0, 0, 2500
0.022467, p64, 0, 900
0.024994, p64, 0, 900
0.022649, p64, 0, 900
0.023275, p64, 0, 900
0.020955, p64, 0, 900
0.023882, p64, 0, 900
0.024946, p64, 0, 900
0.022353, p64, 0, 900
0.023319, p64, 0, 900
0.024437, p64, 0, 900
0.026746, p64, 0, 900
0.023176, p64, 0, 900
0.022386, p64, 0, 900
0.019341, p64, 0, 900
0.022669, p64, 0, 900
0.023979, p64, 0, 900
0.023390, p64, 0, 900
0.024052, p64, 0, 900
0.021936, p64, 0, 900
0.022581, p64, 0, 900
0.0216191, 1, 100, 2500
0.020936, 1, 100, 2500
0.021301, 1, 100, 2500
0.0210109, 1, 100, 2500
0.0211442, 1, 100, 2500
0.0114381, 2, 100, 2500
0.011461, 2, 100, 2500
0.011503, 2, 100, 2500
0.0113959, 2, 100, 2500
0.0114231, 2, 100, 2500
0.00814104, 3, 100, 2500
0.00818491, 3, 100, 2500
0.00796819, 3, 100, 2500
0.00777698, 3, 100, 2500
0.00816298, 3, 100, 2500
0.00619197, 4, 100, 2500
0.00619197, 4, 100, 2500
0.00671101, 4, 100, 2500
0.0060699, 4, 100, 2500
0.00631285, 4, 100, 2500
