time, nthreads, ndatablocks, radius, nrows, ncols, padding, niters
0.0354881, 0, 0, 10000
0.035701, 0, 0, 10000
0.0356002, 0, 0, 10000
0.035686, 0, 0, 10000
0.0357902, 0, 0, 10000
0.024866, p64, 0, 900
0.027723, p64, 0, 900
0.026036, p64, 0, 900
0.028207, p64, 0, 900
0.026799, p64, 0, 900
0.025249, p64, 0, 900
0.024042, p64, 0, 900
0.027765, p64, 0, 900
0.024400, p64, 0, 900
0.028335, p64, 0, 900
0.027475, p64, 0, 900
0.026885, p64, 0, 900
0.027060, p64, 0, 900
0.026134, p64, 0, 900
0.027822, p64, 0, 900
0.025278, p64, 0, 900
0.025421, p64, 0, 900
0.029081, p64, 0, 900
0.027057, p64, 0, 900
0.026934, p64, 0, 900
0.025079, p64, 0, 900
0.027265, p64, 0, 900
0.026562, p64, 0, 900
0.027864, p64, 0, 900
0.024338, p64, 0, 900
0.027655, p64, 0, 900
0.027875, p64, 0, 900
0.026850, p64, 0, 900
0.027691, p64, 0, 900
0.026726, p64, 0, 900
0.026474, p64, 0, 900
0.026643, p64, 0, 900
0.023686, p64, 0, 900
0.025759, p64, 0, 900
0.027226, p64, 0, 900
0.075052, 1, 100, 10000
0.075032, 1, 100, 10000
0.0749021, 1, 100, 10000
0.0749841, 1, 100, 10000
0.0749559, 1, 100, 10000
0.038357, 2, 100, 10000
0.0385249, 2, 100, 10000
0.0382559, 2, 100, 10000
0.0385721, 2, 100, 10000
0.038286, 2, 100, 10000
0.020509, 4, 100, 10000
0.020206, 4, 100, 10000
0.020823, 4, 100, 10000
0.0207911, 4, 100, 10000
0.0206439, 4, 100, 10000
0.012109, 8, 100, 10000
0.0118759, 8, 100, 10000
0.012429, 8, 100, 10000
0.0116498, 8, 100, 10000
0.011802, 8, 100, 10000
0.00949788, 16, 100, 10000
0.00946403, 16, 100, 10000
0.00865293, 16, 100, 10000
0.00958896, 16, 100, 10000
0.00938797, 16, 100, 10000
0.0109839, 32, 100, 10000
0.011327, 32, 100, 10000
0.0114169, 32, 100, 10000
0.0114372, 32, 100, 10000
0.0114369, 32, 100, 10000
0.030618, 64, 100, 10000
0.029453, 64, 100, 10000
0.0297921, 64, 100, 10000
0.0301268, 64, 100, 10000
0.0300848, 64, 100, 10000
