time, nthreads, ndatablocks, nitems, padding, niters
1.03396, 1, 100, 1000000
1.02552, 1, 100, 1000000
1.03347, 1, 100, 1000000
1.02427, 1, 100, 1000000
1.0242, 1, 100, 1000000
2.04921, 1, 100, 2000000
2.04874, 1, 100, 2000000
2.07566, 1, 100, 2000000
2.04896, 1, 100, 2000000
2.05499, 1, 100, 2000000
3.06247, 1, 100, 3000000
3.06883, 1, 100, 3000000
3.07342, 1, 100, 3000000
3.0753, 1, 100, 3000000
3.06793, 1, 100, 3000000
4.08961, 1, 100, 4000000
4.08631, 1, 100, 4000000
4.09217, 1, 100, 4000000
4.09389, 1, 100, 4000000
4.08857, 1, 100, 4000000
5.1129, 1, 100, 5000000
5.11586, 1, 100, 5000000
5.10478, 1, 100, 5000000
5.10648, 1, 100, 5000000
5.11162, 1, 100, 5000000
0.51982, 2, 100, 1000000
0.518752, 2, 100, 1000000
0.520204, 2, 100, 1000000
0.518612, 2, 100, 1000000
0.516044, 2, 100, 1000000
1.03758, 2, 100, 2000000
1.03685, 2, 100, 2000000
1.03702, 2, 100, 2000000
1.03628, 2, 100, 2000000
1.03624, 2, 100, 2000000
1.55635, 2, 100, 3000000
1.5585, 2, 100, 3000000
1.55674, 2, 100, 3000000
1.56657, 2, 100, 3000000
1.55467, 2, 100, 3000000
2.07176, 2, 100, 4000000
2.06941, 2, 100, 4000000
2.07607, 2, 100, 4000000
2.07168, 2, 100, 4000000
2.06832, 2, 100, 4000000
2.61114, 2, 100, 5000000
2.60397, 2, 100, 5000000
2.58583, 2, 100, 5000000
2.58761, 2, 100, 5000000
2.60187, 2, 100, 5000000
0.268082, 4, 100, 1000000
0.263963, 4, 100, 1000000
0.266552, 4, 100, 1000000
0.267596, 4, 100, 1000000
0.266604, 4, 100, 1000000
0.52522, 4, 100, 2000000
0.528923, 4, 100, 2000000
0.525544, 4, 100, 2000000
0.525149, 4, 100, 2000000
0.525667, 4, 100, 2000000
0.790675, 4, 100, 3000000
0.784302, 4, 100, 3000000
0.784536, 4, 100, 3000000
0.783913, 4, 100, 3000000
0.783402, 4, 100, 3000000
1.05454, 4, 100, 4000000
1.05723, 4, 100, 4000000
1.05498, 4, 100, 4000000
1.06336, 4, 100, 4000000
1.05464, 4, 100, 4000000
1.34182, 4, 100, 5000000
1.3254, 4, 100, 5000000
1.32526, 4, 100, 5000000
1.31696, 4, 100, 5000000
1.3187, 4, 100, 5000000
