time, nthreads, ndatablocks, radius, nrows, ncols, padding, niters
0.0405898, 0, 0, 10000
0.040617, 0, 0, 10000
0.0405431, 0, 0, 10000
0.040617, 0, 0, 10000
0.040592, 0, 0, 10000
0.0406029, 0, 0, 10000
0.0406642, 0, 0, 10000
0.040534, 0, 0, 10000
0.040534, 0, 0, 10000
0.040463, 0, 0, 10000
0.040693, 0, 0, 10000
0.040514, 0, 0, 10000
0.0405738, 0, 0, 10000
0.040616, 0, 0, 10000
0.0407109, 0, 0, 10000
0.040549, 0, 0, 10000
0.0406621, 0, 0, 10000
0.0405481, 0, 0, 10000
0.0405991, 0, 0, 10000
0.0405631, 0, 0, 10000
0.0404911, 0, 0, 10000
0.0406859, 0, 0, 10000
0.04052, 0, 0, 10000
0.040472, 0, 0, 10000
0.0406189, 0, 0, 10000
0.0405421, 0, 0, 10000
0.0406499, 0, 0, 10000
0.0404959, 0, 0, 10000
0.040468, 0, 0, 10000
0.0405891, 0, 0, 10000
0.0405581, 0, 0, 10000
0.04052, 0, 0, 10000
0.0405931, 0, 0, 10000
0.0405891, 0, 0, 10000
0.0407541, 0, 0, 10000
0.040534, 0, 0, 10000
0.040565, 0, 0, 10000
0.040545, 0, 0, 10000
0.0404899, 0, 0, 10000
0.0406132, 0, 0, 10000
0.0405438, 0, 0, 10000
0.040545, 0, 0, 10000
0.0405331, 0, 0, 10000
0.0405419, 0, 0, 10000
0.0406439, 0, 0, 10000
0.040663, 0, 0, 10000
0.0405221, 0, 0, 10000
0.040678, 0, 0, 10000
0.040673, 0, 0, 10000
0.0405881, 0, 0, 10000
0.0406308, 0, 0, 10000
0.0405681, 0, 0, 10000
0.0406289, 0, 0, 10000
0.0406511, 0, 0, 10000
0.040606, 0, 0, 10000
0.0406771, 0, 0, 10000
0.040596, 0, 0, 10000
0.0407081, 0, 0, 10000
0.0405881, 0, 0, 10000
0.040519, 0, 0, 10000
0.0405791, 0, 0, 10000
0.040648, 0, 0, 10000
0.040669, 0, 0, 10000
0.0405612, 0, 0, 10000
0.129836, 1, 100, 10000
0.129261, 1, 100, 10000
0.129268, 1, 100, 10000
0.12945, 1, 100, 10000
0.129765, 1, 100, 10000
0.0656822, 2, 100, 10000
0.0653269, 2, 100, 10000
0.0655229, 2, 100, 10000
0.0653811, 2, 100, 10000
0.065464, 2, 100, 10000
0.0343699, 4, 100, 10000
0.0336261, 4, 100, 10000
0.033561, 4, 100, 10000
0.0335181, 4, 100, 10000
0.0336289, 4, 100, 10000
0.0189679, 8, 100, 10000
0.0180838, 8, 100, 10000
0.018523, 8, 100, 10000
0.01864, 8, 100, 10000
0.018595, 8, 100, 10000
0.0124459, 16, 100, 10000
0.013593, 16, 100, 10000
0.012284, 16, 100, 10000
0.0124888, 16, 100, 10000
0.0125461, 16, 100, 10000
0.0131381, 32, 100, 10000
0.0118239, 32, 100, 10000
0.0124469, 32, 100, 10000
0.0129001, 32, 100, 10000
0.012635, 32, 100, 10000
0.028327, 64, 100, 10000
0.029763, 64, 100, 10000
0.0270472, 64, 100, 10000
0.0303309, 64, 100, 10000
0.0317459, 64, 100, 10000
